Random_stat	AUC
228	0.8316946211683054
229	0.8316946211683054
230	0.8316946211683054
231	0.8316946211683054
232	0.8316946211683054
233	0.8316946211683054
234	0.8316946211683054
235	0.8316946211683054
236	0.8316946211683054
237	0.8316946211683054
238	0.8316946211683054
239	0.8316946211683054
240	0.8316946211683054
241	0.8316946211683054
242	0.8316946211683054
243	0.8316946211683054
244	0.8316946211683054
245	0.8316946211683054
246	0.8316946211683054
247	0.8316946211683054
248	0.8316946211683054
249	0.8316946211683054
250	0.8316946211683054
251	0.8316946211683054
252	0.8316946211683054
253	0.8316946211683054
254	0.8316946211683054
255	0.8316946211683054
256	0.8316946211683054
257	0.8316946211683054
258	0.8316946211683054
259	0.8316946211683054
260	0.8316946211683054
261	0.8316946211683054
262	0.8316946211683054
263	0.8316946211683054
264	0.8316946211683054
265	0.8316946211683054
266	0.8316946211683054
267	0.8316946211683054
268	0.8316946211683054
269	0.8316946211683054
270	0.8316946211683054
271	0.8316946211683054
272	0.8316946211683054
273	0.8316946211683054
274	0.8316946211683054
275	0.8316946211683054
276	0.8316946211683054
277	0.8316946211683054
278	0.8316946211683054
279	0.8316946211683054
280	0.8316946211683054
281	0.8316946211683054
282	0.8316946211683054
283	0.8316946211683054
284	0.8316946211683054
285	0.8316946211683054
286	0.8316946211683054
287	0.8316946211683054
288	0.8316946211683054
289	0.8316946211683054
290	0.8316946211683054
291	0.8316946211683054
292	0.8316946211683054
293	0.8316946211683054
294	0.8316946211683054
295	0.8316946211683054
296	0.8316946211683054
297	0.8316946211683054
298	0.8316946211683054
299	0.8316946211683054
300	0.8316946211683054
301	0.8316946211683054
302	0.8316946211683054
303	0.8316946211683054
304	0.8316946211683054
305	0.8316946211683054
306	0.8316946211683054
307	0.8316946211683054
308	0.8316946211683054
309	0.8316946211683054
310	0.8316946211683054
311	0.8316946211683054
312	0.8316946211683054
313	0.8316946211683054
314	0.8316946211683054
315	0.8316946211683054
316	0.8316946211683054
317	0.8316946211683054
318	0.8316946211683054
319	0.8316946211683054
320	0.8316946211683054
321	0.8316946211683054
322	0.8316946211683054
323	0.8316946211683054
324	0.8316946211683054
325	0.8316946211683054
326	0.8316946211683054
327	0.8316946211683054
328	0.8316946211683054
329	0.8316946211683054
330	0.8316946211683054
331	0.8316946211683054
332	0.8316946211683054
333	0.8316946211683054
334	0.8316946211683054
335	0.8316946211683054
336	0.8316946211683054
337	0.8316946211683054
338	0.8316946211683054
339	0.8316946211683054
340	0.8316946211683054
341	0.8316946211683054
342	0.8316946211683054
343	0.8316946211683054
344	0.8316946211683054
345	0.8316946211683054
346	0.8316946211683054
347	0.8316946211683054
348	0.8316946211683054
349	0.8316946211683054
350	0.8316946211683054
351	0.8316946211683054
352	0.8316946211683054
353	0.8316946211683054
354	0.8316946211683054
355	0.8316946211683054
356	0.8316946211683054
357	0.8316946211683054
358	0.8316946211683054
359	0.8316946211683054
360	0.8316946211683054
361	0.8316946211683054
362	0.8316946211683054
363	0.8316946211683054
364	0.8316946211683054
365	0.8316946211683054
366	0.8316946211683054
367	0.8316946211683054
368	0.8316946211683054
369	0.8316946211683054
370	0.8316946211683054
371	0.8316946211683054
372	0.8316946211683054
373	0.8316946211683054
374	0.8316946211683054
375	0.8316946211683054
376	0.8316946211683054
377	0.8316946211683054
378	0.8316946211683054
379	0.8316946211683054
380	0.8316946211683054
381	0.8316946211683054
382	0.8316946211683054
383	0.8316946211683054
384	0.8316946211683054
385	0.8316946211683054
386	0.8316946211683054
387	0.8316946211683054
388	0.8316946211683054
389	0.8316946211683054
390	0.8316946211683054
391	0.8316946211683054
392	0.8316946211683054
393	0.8316946211683054
394	0.8316946211683054
395	0.8316946211683054
396	0.8316946211683054
397	0.8316946211683054
398	0.8316946211683054
399	0.8316946211683054
400	0.8316946211683054
401	0.8316946211683054
402	0.8316946211683054
403	0.8316946211683054
404	0.8316946211683054
405	0.8316946211683054
406	0.8316946211683054
407	0.8316946211683054
408	0.8316946211683054
409	0.8316946211683054
410	0.8316946211683054
411	0.8316946211683054
412	0.8316946211683054
413	0.8316946211683054
414	0.8316946211683054
415	0.8316946211683054
416	0.8316946211683054
417	0.8316946211683054
418	0.8316946211683054
419	0.8316946211683054
420	0.8316946211683054
421	0.8316946211683054
422	0.8316946211683054
423	0.8316946211683054
424	0.8316946211683054
425	0.8316946211683054
426	0.8316946211683054
427	0.8316946211683054
428	0.8316946211683054
429	0.8316946211683054
430	0.8316946211683054
431	0.8316946211683054
432	0.8316946211683054
433	0.8316946211683054
434	0.8316946211683054
435	0.8316946211683054
436	0.8316946211683054
437	0.8316946211683054
438	0.8316946211683054
439	0.8316946211683054
440	0.8316946211683054
441	0.8316946211683054
442	0.8316946211683054
443	0.8316946211683054
444	0.8316946211683054
445	0.8316946211683054
446	0.8316946211683054
447	0.8316946211683054
448	0.8316946211683054
449	0.8316946211683054
450	0.8316946211683054
451	0.8316946211683054
452	0.8316946211683054
453	0.8316946211683054
454	0.8316946211683054
455	0.8316946211683054
456	0.8316946211683054
457	0.8316946211683054
458	0.8316946211683054
459	0.8316946211683054
460	0.8316946211683054
461	0.8316946211683054
462	0.8316946211683054
463	0.8316946211683054
464	0.8316946211683054
465	0.8316946211683054
466	0.8316946211683054
467	0.8316946211683054
468	0.8316946211683054
469	0.8316946211683054
470	0.8316946211683054
471	0.8316946211683054
472	0.8316946211683054
473	0.8316946211683054
474	0.8316946211683054
475	0.8316946211683054
476	0.8316946211683054
477	0.8316946211683054
478	0.8316946211683054
479	0.8316946211683054
480	0.8316946211683054
481	0.8316946211683054
482	0.8316946211683054
483	0.8316946211683054
484	0.8316946211683054
485	0.8316946211683054
486	0.8316946211683054
487	0.8316946211683054
488	0.8316946211683054
489	0.8316946211683054
490	0.8316946211683054
491	0.8316946211683054
492	0.8316946211683054
493	0.8316946211683054
494	0.8316946211683054
495	0.8316946211683054
496	0.8316946211683054
497	0.8316946211683054
498	0.8316946211683054
499	0.8316946211683054
500	0.8316946211683054
501	0.8316946211683054
502	0.8316946211683054
503	0.8316946211683054
504	0.8316946211683054
505	0.8316946211683054
506	0.8316946211683054
507	0.8316946211683054
508	0.8316946211683054
509	0.8316946211683054
510	0.8316946211683054
511	0.8316946211683054
512	0.8316946211683054
513	0.8316946211683054
514	0.8316946211683054
515	0.8316946211683054
516	0.8316946211683054
517	0.8316946211683054
518	0.8316946211683054
519	0.8316946211683054
520	0.8316946211683054
521	0.8316946211683054
522	0.8316946211683054
523	0.8316946211683054
524	0.8316946211683054
525	0.8316946211683054
526	0.8316946211683054
527	0.8316946211683054
528	0.8316946211683054
529	0.8316946211683054
530	0.8316946211683054
531	0.8316946211683054
532	0.8316946211683054
533	0.8316946211683054
534	0.8316946211683054
535	0.8316946211683054
536	0.8316946211683054
537	0.8316946211683054
538	0.8316946211683054
539	0.8316946211683054
540	0.8316946211683054
541	0.8316946211683054
542	0.8316946211683054
543	0.8316946211683054
544	0.8316946211683054
545	0.8316946211683054
546	0.8316946211683054
547	0.8316946211683054
548	0.8316946211683054
549	0.8316946211683054
550	0.8316946211683054
551	0.8316946211683054
552	0.8316946211683054
553	0.8316946211683054
554	0.8316946211683054
555	0.8316946211683054
556	0.8316946211683054
557	0.8316946211683054
558	0.8316946211683054
559	0.8316946211683054
560	0.8316946211683054
561	0.8316946211683054
562	0.8316946211683054
563	0.8316946211683054
564	0.8316946211683054
565	0.8316946211683054
566	0.8316946211683054
567	0.8316946211683054
568	0.8316946211683054
569	0.8316946211683054
570	0.8316946211683054
571	0.8316946211683054
572	0.8316946211683054
573	0.8316946211683054
574	0.8316946211683054
575	0.8316946211683054
576	0.8316946211683054
577	0.8316946211683054
578	0.8316946211683054
579	0.8316946211683054
580	0.8316946211683054
581	0.8316946211683054
582	0.8316946211683054
583	0.8316946211683054
584	0.8316946211683054
585	0.8316946211683054
586	0.8316946211683054
587	0.8316946211683054
588	0.8316946211683054
589	0.8316946211683054
590	0.8316946211683054
591	0.8316946211683054
592	0.8316946211683054
593	0.8316946211683054
594	0.8316946211683054
595	0.8316946211683054
596	0.8316946211683054
597	0.8316946211683054
598	0.8316946211683054
599	0.8316946211683054
600	0.8316946211683054
601	0.8316946211683054
602	0.8316946211683054
603	0.8316946211683054
604	0.8316946211683054
605	0.8316946211683054
606	0.8316946211683054
607	0.8316946211683054
608	0.8316946211683054
609	0.8316946211683054
610	0.8316946211683054
611	0.8316946211683054
612	0.8316946211683054
613	0.8316946211683054
614	0.8316946211683054
615	0.8316946211683054
616	0.8316946211683054
617	0.8316946211683054
618	0.8316946211683054
619	0.8316946211683054
620	0.8316946211683054
621	0.8316946211683054
622	0.8316946211683054
623	0.8316946211683054
624	0.8316946211683054
625	0.8316946211683054
626	0.8316946211683054
627	0.8316946211683054
628	0.8316946211683054
629	0.8316946211683054
630	0.8316946211683054
631	0.8316946211683054
632	0.8316946211683054
633	0.8316946211683054
634	0.8316946211683054
635	0.8316946211683054
636	0.8316946211683054
637	0.8316946211683054
638	0.8316946211683054
639	0.8316946211683054
640	0.8316946211683054
641	0.8316946211683054
642	0.8316946211683054
643	0.8316946211683054
644	0.8316946211683054
645	0.8316946211683054
646	0.8316946211683054
647	0.8316946211683054
648	0.8316946211683054
649	0.8316946211683054
650	0.8316946211683054
651	0.8316946211683054
652	0.8316946211683054
653	0.8316946211683054
654	0.8316946211683054
655	0.8316946211683054
656	0.8316946211683054
657	0.8316946211683054
658	0.8316946211683054
659	0.8316946211683054
660	0.8316946211683054
661	0.8316946211683054
662	0.8316946211683054
663	0.8316946211683054
664	0.8316946211683054
665	0.8316946211683054
666	0.8316946211683054
667	0.8316946211683054
668	0.8316946211683054
669	0.8316946211683054
670	0.8316946211683054
671	0.8316946211683054
672	0.8316946211683054
673	0.8316946211683054
674	0.8316946211683054
675	0.8316946211683054
676	0.8316946211683054
677	0.8316946211683054
678	0.8316946211683054
679	0.8316946211683054
680	0.8316946211683054
681	0.8316946211683054
682	0.8316946211683054
683	0.8316946211683054
684	0.8316946211683054
685	0.8316946211683054
686	0.8316946211683054
687	0.8316946211683054
688	0.8316946211683054
689	0.8316946211683054
690	0.8316946211683054
691	0.8316946211683054
692	0.8316946211683054
693	0.8316946211683054
694	0.8316946211683054
695	0.8316946211683054
696	0.8316946211683054
697	0.8316946211683054
698	0.8316946211683054
699	0.8316946211683054
700	0.8316946211683054
701	0.8316946211683054
702	0.8316946211683054
703	0.8316946211683054
704	0.8316946211683054
705	0.8316946211683054
706	0.8316946211683054
707	0.8316946211683054
708	0.8316946211683054
709	0.8316946211683054
710	0.8316946211683054
711	0.8316946211683054
712	0.8316946211683054
713	0.8316946211683054
714	0.8316946211683054
715	0.8316946211683054
716	0.8316946211683054
717	0.8316946211683054
718	0.8316946211683054
719	0.8316946211683054
720	0.8316946211683054
721	0.8316946211683054
722	0.8316946211683054
723	0.8316946211683054
724	0.8316946211683054
725	0.8316946211683054
726	0.8316946211683054
727	0.8316946211683054
728	0.8316946211683054
729	0.8316946211683054
730	0.8316946211683054
731	0.8316946211683054
732	0.8316946211683054
733	0.8316946211683054
734	0.8316946211683054
735	0.8316946211683054
736	0.8316946211683054
737	0.8316946211683054
738	0.8316946211683054
739	0.8316946211683054
740	0.8316946211683054
741	0.8316946211683054
742	0.8316946211683054
743	0.8316946211683054
744	0.8316946211683054
745	0.8316946211683054
746	0.8316946211683054
747	0.8316946211683054
748	0.8316946211683054
749	0.8316946211683054
750	0.8316946211683054
751	0.8316946211683054
752	0.8316946211683054
753	0.8316946211683054
754	0.8316946211683054
755	0.8316946211683054
756	0.8316946211683054
757	0.8316946211683054
758	0.8316946211683054
759	0.8316946211683054
760	0.8316946211683054
761	0.8316946211683054
762	0.8316946211683054
763	0.8316946211683054
764	0.8316946211683054
765	0.8316946211683054
766	0.8316946211683054
767	0.8316946211683054
768	0.8316946211683054
769	0.8316946211683054
770	0.8316946211683054
771	0.8316946211683054
772	0.8316946211683054
773	0.8316946211683054
774	0.8316946211683054
775	0.8316946211683054
776	0.8316946211683054
777	0.8316946211683054
778	0.8316946211683054
779	0.8316946211683054
780	0.8316946211683054
781	0.8316946211683054
782	0.8316946211683054
783	0.8316946211683054
784	0.8316946211683054
785	0.8316946211683054
786	0.8316946211683054
787	0.8316946211683054
788	0.8316946211683054
789	0.8316946211683054
790	0.8316946211683054
791	0.8316946211683054
792	0.8316946211683054
793	0.8316946211683054
794	0.8316946211683054
795	0.8316946211683054
796	0.8316946211683054
797	0.8316946211683054
798	0.8316946211683054
799	0.8316946211683054
800	0.8316946211683054
801	0.8316946211683054
802	0.8316946211683054
803	0.8316946211683054
804	0.8316946211683054
805	0.8316946211683054
806	0.8316946211683054
807	0.8316946211683054
808	0.8316946211683054
809	0.8316946211683054
810	0.8316946211683054
811	0.8316946211683054
812	0.8316946211683054
813	0.8316946211683054
814	0.8316946211683054
815	0.8316946211683054
816	0.8316946211683054
817	0.8316946211683054
818	0.8316946211683054
819	0.8316946211683054
820	0.8316946211683054
821	0.8316946211683054
822	0.8316946211683054
823	0.8316946211683054
824	0.8316946211683054
825	0.8316946211683054
826	0.8316946211683054
827	0.8316946211683054
828	0.8316946211683054
829	0.8316946211683054
830	0.8316946211683054
831	0.8316946211683054
832	0.8316946211683054
833	0.8316946211683054
834	0.8316946211683054
835	0.8316946211683054
836	0.8316946211683054
837	0.8316946211683054
838	0.8316946211683054
839	0.8316946211683054
840	0.8316946211683054
841	0.8316946211683054
842	0.8316946211683054
843	0.8316946211683054
844	0.8316946211683054
845	0.8316946211683054
846	0.8316946211683054
847	0.8316946211683054
848	0.8316946211683054
849	0.8316946211683054
850	0.8316946211683054
851	0.8316946211683054
852	0.8316946211683054
853	0.8316946211683054
854	0.8316946211683054
855	0.8316946211683054
856	0.8316946211683054
857	0.8316946211683054
858	0.8316946211683054
859	0.8316946211683054
860	0.8316946211683054
861	0.8316946211683054
862	0.8316946211683054
863	0.8316946211683054
864	0.8316946211683054
865	0.8316946211683054
866	0.8316946211683054
867	0.8316946211683054
868	0.8316946211683054
869	0.8316946211683054
870	0.8316946211683054
871	0.8316946211683054
872	0.8316946211683054
873	0.8316946211683054
874	0.8316946211683054
875	0.8316946211683054
876	0.8316946211683054
877	0.8316946211683054
878	0.8316946211683054
879	0.8316946211683054
880	0.8316946211683054
881	0.8316946211683054
882	0.8316946211683054
883	0.8316946211683054
884	0.8316946211683054
885	0.8316946211683054
886	0.8316946211683054
887	0.8316946211683054
888	0.8316946211683054
889	0.8316946211683054
890	0.8316946211683054
891	0.8316946211683054
892	0.8316946211683054
893	0.8316946211683054
894	0.8316946211683054
895	0.8316946211683054
896	0.8316946211683054
897	0.8316946211683054
898	0.8316946211683054
899	0.8316946211683054
900	0.8316946211683054
901	0.8316946211683054
902	0.8316946211683054
903	0.8316946211683054
904	0.8316946211683054
905	0.8316946211683054
906	0.8316946211683054
907	0.8316946211683054
908	0.8316946211683054
909	0.8316946211683054
910	0.8316946211683054
911	0.8316946211683054
912	0.8316946211683054
913	0.8316946211683054
914	0.8316946211683054
915	0.8316946211683054
916	0.8316946211683054
917	0.8316946211683054
918	0.8316946211683054
919	0.8316946211683054
920	0.8316946211683054
921	0.8316946211683054
922	0.8316946211683054
923	0.8316946211683054
924	0.8316946211683054
925	0.8316946211683054
926	0.8316946211683054
927	0.8316946211683054
928	0.8316946211683054
929	0.8316946211683054
930	0.8316946211683054
931	0.8316946211683054
932	0.8316946211683054
933	0.8316946211683054
934	0.8316946211683054
935	0.8316946211683054
936	0.8316946211683054
937	0.8316946211683054
938	0.8316946211683054
939	0.8316946211683054
940	0.8316946211683054
941	0.8316946211683054
942	0.8316946211683054
943	0.8316946211683054
944	0.8316946211683054
945	0.8316946211683054
946	0.8316946211683054
947	0.8316946211683054
948	0.8316946211683054
949	0.8316946211683054
950	0.8316946211683054
951	0.8316946211683054
952	0.8316946211683054
953	0.8316946211683054
954	0.8316946211683054
955	0.8316946211683054
956	0.8316946211683054
957	0.8316946211683054
958	0.8316946211683054
959	0.8316946211683054
960	0.8316946211683054
961	0.8316946211683054
962	0.8316946211683054
963	0.8316946211683054
964	0.8316946211683054
965	0.8316946211683054
966	0.8316946211683054
967	0.8316946211683054
968	0.8316946211683054
969	0.8316946211683054
970	0.8316946211683054
971	0.8316946211683054
972	0.8316946211683054
973	0.8316946211683054
974	0.8316946211683054
975	0.8316946211683054
976	0.8316946211683054
977	0.8316946211683054
978	0.8316946211683054
979	0.8316946211683054
980	0.8316946211683054
981	0.8316946211683054
982	0.8316946211683054
983	0.8316946211683054
984	0.8316946211683054
985	0.8316946211683054
986	0.8316946211683054
987	0.8316946211683054
988	0.8316946211683054
989	0.8316946211683054
990	0.8316946211683054
991	0.8316946211683054
992	0.8316946211683054
993	0.8316946211683054
994	0.8316946211683054
995	0.8316946211683054
996	0.8316946211683054
997	0.8316946211683054
998	0.8316946211683054
999	0.8316946211683054
1000	0.8316946211683054
